Id,Predicted
550,0.980520898408028
551,0.9999998739166526
552,0.2348432320491728
553,0.06517105962244177
554,0.027086146139404525
555,0.99998919804218
556,1.0
557,1.0
558,0.9999999999999982
559,1.9292130418881397e-05
560,0.07325218343218005
561,2.675003790229007e-10
562,1.174494579284974e-14
563,0.9999995947427239
564,0.9999655629228239
565,0.3670463114516848
566,0.9999999998613287
567,0.9972850626548816
568,0.9999998547396198
569,0.08548334719107212
570,0.9893184638321226
571,1.2955500261366802e-17
572,0.24526870229074532
573,1.0
574,1.0
575,0.9999997200779458
576,0.03799094559394839
577,3.823726524826911e-16
578,0.9999997339376339
579,0.9696152253317919
580,0.9999999999993678
581,1.0
582,0.08809709078550719
583,1.0
584,0.9999998322602287
585,1.0
586,0.9241322318116204
587,0.17405165970283187
588,0.9999993468893391
589,0.999988978430657
590,0.9929297120775497
591,0.999999999999984
592,0.9999999999999998
593,1.0
594,1.0
595,1.0
596,1.0
597,1.0
598,1.0
599,1.0
600,0.9101366265891137
601,1.0
602,1.0
603,1.0
604,0.9999999999841243
605,0.9999923593065361
606,0.9994423403632071
607,0.045832496801161374
608,0.9999999999996227
609,1.0
610,0.9999999951666476
611,1.0
612,1.0
613,1.0
614,1.0
615,1.0
616,1.0
617,1.0
618,0.999999999980643
619,0.7975270195248001
620,1.0
621,1.0
622,1.0
623,1.0
624,1.0
625,0.9947071257452806
626,1.0
627,0.9999532426379711
628,0.4017349027168087
629,1.0
630,1.0
631,0.9999968160893261
632,1.0
633,1.0
634,0.9999999999999998
635,1.0
636,1.0
637,1.0
638,1.0
639,1.0
640,1.0
641,0.9999999999999809
642,1.0
643,0.019924656366219616
644,1.0
645,0.9999794313549412
646,0.26743717957860236
647,0.9732601918392094
648,0.24001138161011146
649,0.9999999999999916
650,0.030118826969226777
651,0.027176240527879883
652,0.0005621157006723886
653,0.8405561156232803
654,1.0
655,0.49501484171361865
656,0.9999999999999996
657,1.0
658,1.0
659,0.9999999999999529
660,0.9999982614227017
661,1.0
662,1.0
663,1.0
664,1.0
665,0.9999999985464483
666,0.999987787327444
667,1.0
668,0.9999999999999798
669,1.0
670,1.0
671,0.19458565217000656
672,1.5594745667772642e-05
673,1.0
674,1.0
675,1.0
676,0.9999999999504179
677,0.8773111378356914
678,1.0
679,1.0
680,1.0
681,1.0
682,1.0
683,0.9886181855171265
684,0.9999907901784674
685,0.03217033030954313
686,0.9047655881269212
687,0.4118159664686325
688,0.9997907005877668
689,0.9999997227985642
690,0.002358676316725059
691,0.26081584722059875
692,0.9947952091770303
693,0.019919976824045383
694,0.0006398054798371018
695,0.2180735772495644
696,0.02026155076779261
697,0.9881999308284842
698,1.0
699,0.9938705692347756
700,0.9949257009273609
701,0.9999999050166514
702,0.9999999999948694
703,1.0
704,1.0
705,1.0
706,1.0
707,0.9999979330020207
708,0.9999999997548206
709,0.025761151117491485
710,0.2839622585212293
711,0.014421427479386814
712,0.0007866502315526703
713,0.12476473618982872
714,0.6148468241007967
715,1.0
716,0.9999993583550464
717,0.9999999999999996
718,0.10926838168423976
719,0.04783994047646193
720,0.04504503951319917
721,0.999999951967515
722,1.0
723,1.0
724,0.30280944390175996
725,1.0
726,0.9956358778379963
727,0.999999959790988
728,0.9872055206949734
729,0.9999822099812752
730,1.0
731,1.0
732,1.0
733,1.0
734,0.12045317243060491
735,1.0
736,0.9971429239793985
737,1.0
738,0.9801050066249213
739,0.9999999999999996
740,0.9999999999971345
741,0.18217250594699863
742,0.14070657069577666
743,0.08618557504516768
744,0.02752846665340801
745,0.0027438689480193614
746,0.9999561252304665
747,1.0
748,1.0
749,1.0
750,0.07413544877450658
751,1.0
752,0.5366264411513872
753,0.9996980598611436
754,0.9999999978336256
755,0.05334932378441571
756,0.08803139104547822
757,0.999999999999577
758,1.0
759,0.9849280665564132
760,0.9050702217657313
761,0.9999774781790507
762,0.29669885803403023
763,0.14805314148393528
764,2.0659514849862063e-10
765,0.7409012216274747
766,0.9999999999996383
767,1.0
768,0.8025814208564896
769,1.0
770,1.0
771,0.10137363711719119
772,0.2837489988605983
773,1.0
774,1.0
775,1.0
776,1.0
777,1.0
778,1.0
779,1.0
780,1.0
781,0.12510292992394642
782,0.04506032678168412
783,0.09458512552695694
784,0.9999999999999565
785,0.9999950664839966
786,0.9999999991128032
787,1.0
788,0.05845805970369418
789,0.03467544998834722
790,1.0
791,1.0
792,1.0
793,1.0
794,0.14790381429168145
795,0.0007276802334006661
796,0.9567407240372252
797,1.0
798,0.7557742875070832
799,0.6499795660754756
800,0.9999999999999873
801,0.9999996705529721
802,0.1451366247397804
803,1.0
804,0.3642430359320263
805,0.9999999999895772
806,0.9999999999789293
807,0.07884490723600093
808,1.0
809,1.0
810,0.5808113587142099
811,0.9999999915989349
812,1.0
813,0.33416861541501264
814,0.8009616563029421
815,0.9919475963192682
816,0.31562438405190085
817,0.9999954399321406
818,9.934190796342256e-20
819,1.0
820,0.7975685512521299
821,0.9999999999981439
822,0.9999999856772335
823,1.0
824,0.9999999976912055
825,0.9999999988198736
826,0.11103745197835133
827,0.9999999997607805
828,0.9999999991477031
829,0.9999569452635501
830,0.9999999999999998
831,1.0
832,0.3801921543435478
833,0.9998091973473325
834,0.177973011215741
835,0.9997045513013871
836,0.026188791610380478
837,0.24325228332065252
838,0.03298017912831382
839,0.26303330197752783
840,0.9999649305105001
841,0.2949261773072136
842,1.0
843,1.0
844,0.9999999057128444
845,0.9999999999806528
846,1.0
847,0.9999999998525464
848,0.9999645312460722
849,0.9999999999996687
850,0.998668300447819
851,0.9999597763826414
852,1.0
853,1.0
854,0.9999999999992835
855,1.0
856,0.9999999999950921
857,0.13609215361586702
858,0.9999999999998908
859,1.0
860,1.0
861,1.0
862,1.0
863,0.010805710995119832
864,0.9999999954248477
865,0.9721617187470156
866,0.9999999999941893
867,0.9999999990387611
868,1.0
869,1.0
870,0.08026183655259657
871,0.10270203895012138
872,0.9999999979281888
873,1.0
874,0.9999636623978136
875,0.9999788899696033
876,0.9999999999963973
877,0.9999999999999931
878,1.0
879,1.0
880,0.9999986134101104
881,0.999800355236422
882,0.9999819816887019
883,1.0
884,1.0
885,1.0
886,1.0
887,1.0
888,1.0
889,0.9999999999801785
890,0.999999999999986
891,0.9999612606786176
892,0.3911743044635726
893,0.020237778594727085
894,0.02008924173509651
895,0.7842976806584464
896,1.0
897,0.9999999999922196
898,1.0
899,0.015408712648613382
900,0.9999999872202369
901,1.0
902,1.0
903,0.999997107082731
904,1.0
905,1.0
906,0.9991479952497642
907,0.9917021303941779
908,0.894804624656717
909,0.5489661665525443
910,0.5916827341432505
911,1.0
912,0.8718543906688223
913,1.0
914,0.9999999999999829
915,0.02651701378622991
916,0.7821143838404268
917,1.0
918,0.9999999998904534
919,0.06877300740025731
920,0.999999999840322
921,0.9999999999999998
922,0.9999896493259247
923,0.0754607304444096
924,0.9990247556443028
925,0.999875559197749
926,0.9999931192890478
927,0.9999999605325269
928,0.9999999999995102
929,0.9999968375097552
930,1.0
931,0.000527013844461494
932,0.03440183756914284
933,0.9970065094468658
934,0.051331980740737054
935,0.7936054549046608
936,0.9999999775688718
937,0.013670075539667927
938,0.03739083357895697
939,0.006433928395727992
940,0.999999984863406
941,1.0
942,0.01097311897935116
943,0.043305349502679176
944,1.0
945,1.0
946,1.0
947,1.0
948,0.2800248022291532
949,0.14860835274726664
950,0.30651310853232494
951,0.43433183594023966
952,1.0
953,0.16144305104751844
954,0.04513796256014665
955,0.08069621701509447
956,0.9990777036226943
957,0.9999999999999911
958,0.9999992241478244
959,0.11211119867232912
960,1.0
961,0.03125862673726426
962,0.6963882212671197
963,0.8997366119243732
964,0.055979972016773634
965,0.8491105568439293
966,1.0
967,1.0
968,0.998628666232597
969,0.9999999983193801
970,0.9389555002481329
971,0.9999999999914013
972,1.0
973,0.8082866596048496
974,0.002959544933557413
975,0.1823720682616147
976,0.023835739929222572
977,0.046719071536346836
978,1.0
979,0.9756967589092062
980,0.9998745741936327
981,1.0
982,0.07103096108976648
983,1.0
984,1.0
985,1.0
986,0.0016280339775999787
987,0.1303616090958175
988,0.9999997409305982
989,0.2993523609303734
990,0.14413158366098433
991,1.0
992,1.0
993,0.999251661104895
994,0.9994826976678449
995,0.9999999999900298
996,0.9999999999999931
997,0.03494174888968501
998,0.850689589910098
999,1.0
1000,1.0
1001,0.9962072023573002
1002,1.0
1003,0.9999999669478363
1004,1.0
1005,0.9999999991419051
1006,1.0
1007,0.01854271958517215
1008,1.0
1009,1.0
1010,0.07747081995139544
1011,4.6812650864516175e-11
1012,0.4977931790330673
1013,0.46101047661048583
1014,0.17330377728950946
1015,1.0
1016,0.9999999999846148
1017,1.0
1018,0.0612207615248846
1019,1.0
1020,1.0
1021,0.9999999999999982
1022,0.9999999999506695
1023,0.987504408195032
1024,1.0
1025,1.0
1026,0.042615261639746944
1027,1.0
1028,1.0
1029,0.9897588752118386
1030,0.9999971787884766
1031,0.9999931351283644
1032,0.9991526320141373
1033,0.999999999999992
1034,0.12671250031340545
1035,0.9999999999999998
1036,0.3066573070262419
1037,0.9887323767478597
1038,1.0
1039,1.0
1040,0.9999997606714801
1041,1.0
1042,0.9984453924612926
1043,1.0
1044,0.9976790474341372
1045,0.06923481161283
1046,1.0
1047,0.9083946172294778
1048,1.0
1049,1.0
1050,0.999999999999998
1051,1.0
1052,0.9999999986972137
1053,0.9998759572916004
1054,0.997072011551794
1055,0.9999999993545174
1056,0.47422492065741656
1057,0.006661337006663563
1058,1.3315950771358771e-08
1059,0.9999999992245159
1060,0.12467543319339569
1061,0.9999999999899123
1062,0.999999999998791
1063,1.0
1064,1.0
1065,1.0
1066,1.0
1067,0.8544519392615444
1068,0.31683559990765575
1069,0.9999995603234307
1070,0.037030738479056635
1071,1.0
1072,1.0
1073,0.9999999999999085
1074,0.9961510613240502
1075,0.8104438005495153
1076,1.0
1077,1.0
1078,1.0
1079,1.0
1080,0.9999999999999711
1081,0.010327008868626966
1082,1.0
1083,1.0
1084,1.0
1085,1.0
1086,0.26503362872032854
1087,4.516798664305708e-07
1088,0.9999999999648723
1089,0.9999999528793344
1090,0.9997810103534367
1091,1.0
1092,0.9999579817831734
1093,1.0
1094,1.0
1095,1.0
1096,1.0
1097,0.9239079483678161
1098,0.7174803031511735
1099,1.0
1100,1.0
1101,1.0
1102,0.0002955933561175089
1103,0.005022070787229788
1104,0.9999999952344107
1105,0.8983291357056504
1106,1.0
1107,0.9999999998195093
1108,0.23037467391131028
1109,6.675363185588185e-10
1110,1.0
1111,1.0
1112,1.0
1113,1.0
1114,2.185702505096174e-05
1115,0.9988664886610131
1116,0.4712714709193558
1117,0.9797793252981964
1118,0.998382162505336
1119,0.7744193970007608
1120,0.9999980874596249
1121,0.12403673840514401
1122,0.9999999111715078
1123,0.9858646056925554
1124,0.041345207186930216
1125,0.08430932780298599
1126,0.9999999999948794
1127,0.9999655226079871
1128,0.027263658151551736
1129,1.0
1130,1.0
1131,1.0
1132,0.9999977590152098
1133,0.10147071244281268
1134,0.7031137304487952
1135,1.0
1136,0.11982969317298683
1137,1.0
1138,1.0
1139,1.0
1140,1.0
1141,1.0
1142,1.0
1143,0.9999931026409543
1144,0.9479820369245306
1145,0.9984054409046832
1146,0.30958890547624135
1147,0.9932066035995722
1148,0.9999791555128502
1149,0.9999746752142205
1150,0.06066733587590536
1151,0.9999999999991507
1152,1.0
1153,1.0
1154,1.0
1155,1.0
1156,1.0
1157,1.0
1158,1.0
1159,5.545056067271889e-06
1160,1.0
1161,1.0
1162,1.0
1163,1.0
1164,1.0
1165,1.0074505340689519e-07
1166,1.0
1167,1.0
1168,1.0
1169,0.9999999909082012
1170,0.9858218320017151
1171,1.0
1172,0.999999997711353
1173,0.14879511980316815
1174,1.0
1175,1.0
1176,1.0
1177,0.9999999999999993
1178,1.0
1179,1.0
1180,1.0
1181,1.0
1182,1.0
1183,1.0
1184,0.17812691971792
1185,0.11168029628703739
1186,0.9999999999999998
1187,0.9999999999999956
1188,0.041792404297517446
1189,0.03806263381800107
1190,0.3744291196312013
1191,1.0
1192,1.0
1193,0.9999999994571096
1194,0.6993950289763837
1195,0.2318011223192068
1196,0.9999999999999114
1197,0.9999999999999993
1198,1.0
1199,1.0
1200,0.039025895967900896
1201,7.04457203811581e-09
1202,0.002179587626439965
1203,0.9999980468290873
1204,0.9999999919545647
1205,0.9999999991262789
1206,0.9999996818967715
1207,1.0
1208,0.9999999788471015
1209,0.9999999999882085
1210,1.1133394805003967e-23
1211,0.33597552455993457
1212,1.0
1213,1.0
1214,1.0
1215,1.0
1216,0.0004213649760382617
1217,1.0
1218,1.3518480723050175e-05
1219,1.0
1220,1.0
1221,1.0
1222,1.0
1223,0.9998836924403279
1224,0.999999988028235
1225,1.0
1226,0.9997734256800881
1227,0.9999412006363471
1228,0.9999999999625369
1229,1.0
1230,0.8637937349788862
1231,0.28654210657187634
1232,9.211136846141354e-08
1233,1.0
1234,1.0
1235,0.9996280252493913
1236,1.0
1237,1.0
1238,0.9492264023031745
1239,0.0007995607505606203
1240,0.9999999994722957
1241,0.9262479363551147
1242,1.0
1243,1.0
1244,0.8361086981671556
1245,0.9997930515636805
1246,0.9999999999900153
1247,0.9999999999998512
1248,0.9844768918401314
1249,0.9999999999999594
1250,0.9999999961504207
1251,0.0007009425800336944
1252,0.2742594169501993
1253,0.9999999999999423
1254,1.0
1255,1.0
1256,1.0
1257,1.0
1258,0.9999999999999998
1259,0.9999999982487693
1260,0.21923441325195886
1261,1.0
1262,0.9998661923370863
1263,0.0012578292977741567
1264,0.06123134955151448
1265,0.9356752808617615
1266,0.9999999999971807
1267,0.9999999999946945
1268,0.9999999952402958
1269,1.0
1270,0.9999999997757094
1271,0.8379080642051216
1272,0.9901167383689278
1273,0.018910141536102754
1274,0.02727839573372001
1275,0.9886662448786226
1276,0.9991852338710725
1277,1.0
1278,1.0
1279,1.0
1280,1.0
1281,0.3479991034165979
1282,1.0
1283,0.9999492121883111
1284,0.9999999992702151
1285,0.9999491641221828
1286,0.06901525892651535
1287,0.23500224400887113
1288,0.9999999977866183
1289,0.4335357730014466
1290,1.0
1291,1.0
1292,0.016874395360451166
1293,0.9998694790797611
1294,0.9999999999999998
1295,0.9999999999999998
1296,0.9999999999999996
1297,0.05645321545422944
1298,2.3733423360869753e-05
1299,1.0
1300,1.0
1301,1.0
1302,1.0
1303,4.587281845394848e-11
1304,0.9999999999933404
1305,1.0
1306,0.15852243858533738
1307,1.0
1308,0.2391012002535276
1309,1.0
1310,1.0
1311,0.06433979888700228
1312,0.9999995373474526
1313,0.19458916298311152
1314,0.5426621728277652
1315,1.0
1316,0.9999999999999658
1317,0.14785896587357691
1318,0.9991993251785968
1319,1.0
1320,1.0
1321,1.0
1322,1.0
1323,0.9999999321980658
1324,0.9999999999999392
1325,0.8580391591060808
1326,0.5278451880064098
1327,0.6788162480534967
1328,0.8186130774513809
1329,1.0
1330,1.0
1331,1.0
1332,0.355531228677675
1333,0.9988751741168221
1334,1.0
1335,0.9997375811839185
1336,1.0
1337,1.0
1338,0.21828370957743282
1339,0.9996826219530262
1340,1.0
1341,0.13880638014339763
1342,0.9935791790102148
1343,0.99999998700751
1344,1.0
1345,1.0
1346,1.0
1347,0.17909285955959695
1348,1.0
1349,0.9999999971850324
1350,1.0
1351,0.1722833252985997
1352,0.04123362245417815
1353,0.04528070515031765
1354,0.09036109301336344
1355,5.964227094834777e-19
1356,0.19753198825141113
1357,0.34284496841110673
1358,0.05386054929452043
1359,0.9999999999999873
1360,0.9999999200730887
1361,1.0
1362,0.7785809187782295
1363,0.9999999972698421
1364,0.9999999999999973
1365,0.9999999950517866
1366,0.9999999942044058
1367,0.6238311546955091
1368,0.42901687219864204
1369,0.1956261287214579
1370,1.0
1371,1.0
1372,1.0
1373,0.13075249231338038
1374,0.28505219566295176
1375,0.025519591716880084
1376,1.0
1377,1.0
1378,1.0
1379,1.0
1380,0.9911937391879442
1381,1.0
1382,0.9384402409235686
1383,1.0
1384,0.05104875608053124
1385,0.971532680543911
1386,1.0
1387,0.9999994169836464
1388,0.9996443600629983
1389,0.9448882737148656
1390,1.0
1391,1.0
1392,0.9999999999999987
1393,1.0
1394,0.2192883441721871
1395,0.041556457448151306
1396,0.9999998248016435
1397,1.0
1398,0.9987630199647624
1399,0.15032894545625258
1400,0.9999976658585473
1401,0.11619082933333238
1402,0.9999999998696527
1403,0.7280588743921461
1404,0.9954751401351419
1405,0.017886277292170374
1406,0.999999908223274
1407,0.34077013784028803
1408,1.0
1409,1.0
1410,1.0
1411,1.0
1412,0.9999999999988756
1413,1.0
1414,0.05618089416719742
1415,1.0
1416,0.06606304485369209
1417,0.019238963363736306
1418,0.05766689653240929
1419,0.3321897838831891
1420,1.0
1421,1.0
1422,0.9999976561026638
1423,0.9998688188219956
1424,1.0
1425,0.6243677371058237
1426,1.0
1427,1.0
1428,1.0
1429,1.0
1430,0.9999988242492918
1431,0.999996999997338
1432,1.0
1433,1.0
1434,1.0
1435,1.0
1436,1.0
1437,0.9999999732996436
1438,1.0
1439,1.0
1440,1.0
1441,1.0
1442,1.0
1443,1.0
1444,1.0
1445,1.0
1446,1.0
1447,1.0
1448,1.0
1449,0.9999999999997895
1450,0.9999954640479006
1451,0.9999999999999982
1452,0.9695074380899323
1453,0.9999999983374988
1454,0.9999999999984766
1455,0.02175602562887349
1456,0.10560280649791831
1457,0.21527722984690845
1458,0.15636596128630886
1459,0.43477070020348707
1460,1.0
1461,0.11120110427878009
1462,0.9999999001227562
1463,0.09117640047979583
1464,0.6726531410700304
1465,0.5738727836633593
1466,1.0
1467,1.0
1468,1.0
1469,0.9998948781663755
1470,1.0
1471,0.08021307107411085
1472,0.08069942688627212
1473,0.14008970444417998
1474,1.0
1475,1.0
1476,1.0
1477,1.0
1478,1.0
1479,1.0
1480,1.0
1481,0.9999989562167891
1482,0.0019247002115871175
1483,1.0
1484,1.0
1485,1.0
1486,0.9999999997952762
1487,0.9986928513825891
1488,1.0
1489,0.9999999999999987
1490,0.9118858279319372
1491,1.0
